1	45 
2	46 
3	33 
4	1 
5	54 
6	5 
7	7 
8	3 
9	25 
10	34 
11	53 
12	42 
13	9 
14	3 
15	8 
16	53 
17	45 
18	46 
19	27 
20	24 
21	2 
22	29 
23	35 
24	41 
25	8 
26	27 
27	45 
28	12 
29	23 
30	22 
31	24 
32	51 
33	50 
34	16 
35	42 
36	21 
37	37 
38	40 
39	1 
40	33 
41	19 
42	11 
43	3 
44	45 
45	39 
46	22 
47	46 
48	42 
49	42 
50	42 
51	33 
52	53 
53	39 
54	3 
55	17 
56	8 
57	10 
58	19 
59	51 
60	18 
61	41 
62	46 
63	1 
64	34 
65	36 
66	33 
67	28 
68	13 
69	44 
70	8 
71	12 
72	4 
73	30 
74	2 
75	24 
76	22 
77	21 
78	25 
79	54 
80	41 
81	28 
82	4 
83	28 
84	44 
85	42 
86	24 
87	24 
88	40 
89	9 
90	42 
91	52 
92	28 
93	28 
94	4 
95	51 
96	50 
97	46 
98	27 
99	20 
100	48 
101	21 
102	3 
103	51 
104	54 
105	4 
106	21 
107	5 
108	42 
109	39 
110	3 
111	3 
112	11 
113	44 
114	31 
115	27 
116	5 
117	43 
118	3 
119	54 
120	4 
121	19 
122	28 
123	18 
124	17 
125	31 
126	30 
127	10 
128	48 
129	26 
130	46 
131	29 
132	22 
133	33 
134	2 
135	19 
136	28 
137	9 
138	34 
139	22 
140	28 
141	31 
142	34 
143	12 
144	48 
145	54 
146	17 
147	47 
148	17 
149	2 
150	11 
151	53 
152	21 
153	5 
154	27 
155	13 
156	8 
157	28 
158	8 
159	30 
160	39 
161	47 
162	43 
163	36 
164	19 
165	34 
166	13 
167	10 
168	53 
169	3 
170	33 
171	27 
172	20 
173	54 
174	42 
175	7 
176	27 
177	2 
178	26 
179	17 
180	54 
181	28 
182	41 
183	38 
184	48 
185	46 
186	38 
187	54 
188	51 
189	18 
190	14 
191	39 
192	30 
193	21 
194	15 
195	2 
196	53 
197	18 
198	29 
199	33 
200	50 
201	36 
202	50 
203	2 
204	3 
205	11 
206	53 
207	30 
208	39 
209	45 
210	7 
211	23 
212	40 
213	28 
214	16 
215	53 
216	24 
217	34 
218	53 
219	13 
220	34 
221	19 
222	5 
223	11 
224	37 
225	41 
226	54 
227	36 
228	38 
229	45 
230	14 
231	41 
232	18 
233	26 
234	3 
235	2 
236	48 
237	48 
238	36 
239	5 
240	12 
241	15 
242	48 
243	22 
244	22 
245	11 
246	44 
247	6 
248	4 
249	21 
250	40 
251	32 
252	50 
253	42 
254	41 
255	23 
256	28 
257	5 
258	44 
259	14 
260	42 
261	9 
262	40 
263	1 
264	16 
265	19 
266	50 
267	24 
268	14 
269	35 
270	10 
271	17 
272	33 
273	23 
274	41 
275	13 
276	33 
277	12 
278	51 
279	4 
280	11 
281	4 
282	4 
283	36 
284	35 
285	44 
286	53 
287	5 
288	41 
289	34 
290	29 
291	34 
292	25 
293	52 
294	48 
295	29 
296	11 
297	53 
298	17 
299	38 
300	27 
301	7 
302	27 
303	28 
304	41 
305	52 
306	17 
307	36 
308	49 
309	22 
310	5 
311	40 
312	51 
313	16 
314	2 
315	48 
316	39 
317	31 
318	31 
319	14 
320	31 
321	53 
322	14 
323	32 
324	51 
325	50 
326	50 
327	37 
328	9 
329	39 
330	6 
331	33 
332	45 
333	37 
334	48 
335	9 
336	40 
337	30 
338	10 
339	25 
340	16 
341	53 
342	1 
343	25 
344	43 
345	8 
346	35 
347	27 
348	26 
349	40 
350	36 
351	6 
352	20 
353	7 
354	33 
355	39 
356	9 
357	40 
358	24 
359	45 
360	13 
361	39 
362	42 
363	3 
