1	74
1	3345
1	3945
1	4143
1	6556
1	6927
1	7002
1	7033
1	7623
1	8922
1	9632
1	9702
1	9739
2	505
2	575
2	2720
2	6901
2	7026
2	7635
2	7943
2	8301
2	8464
2	8975
2	8986
2	9274
2	9524
3	2212
3	5554
3	5820
3	7008
3	8221
3	8315
3	9148
3	9372
3	9431
3	9447
3	9579
3	9759
3	9927
4	506
4	527
4	3012
4	4704
4	4833
4	5470
4	6311
4	7408
4	8127
4	8700
4	9770
4	9791
4	9836
5	186
5	942
5	2856
5	3899
5	5763
5	7102
5	7104
5	7649
5	7836
5	8326
5	8708
5	9028
5	9915
6	1216
6	2055
6	2318
6	3687
6	4679
6	5414
6	6827
6	7245
6	7279
6	7798
6	7842
6	8334
6	9388
7	60
7	490
7	2896
7	3039
7	3506
7	3678
7	4121
7	5673
7	7731
7	8751
7	9138
7	9467
7	9966
8	569
8	2286
8	3106
8	4593
8	6906
8	7219
8	7814
8	8670
8	8902
8	9215
8	9403
8	9746
8	9961
9	278
9	904
9	4576
9	4766
9	6495
9	7360
9	7570
9	8586
9	9208
9	9639
9	9661
9	9678
9	9958
10	926
10	1589
10	1654
10	2665
10	2797
10	3108
10	4182
10	5218
10	5555
10	5736
10	6318
10	9111
10	9586
11	1681
11	4385
11	5950
11	6329
11	7368
11	7917
11	8283
11	9105
11	9660
11	9690
11	9696
11	9804
11	9925
12	1220
12	2745
12	2884
12	2966
12	5364
12	6346
12	6614
12	7698
12	7882
12	8860
12	9390
12	9498
12	9919
13	94
13	857
13	1182
13	2345
13	3864
13	5246
13	5569
13	6122
13	6725
13	7708
13	8420
13	9794
13	9813
14	79
14	537
14	1112
14	3849
14	4741
14	7609
14	8459
14	8527
14	8984
14	9689
14	9757
14	9785
14	9829
15	938
15	1694
15	2737
15	5570
15	6209
15	7295
15	7941
15	8560
15	8732
15	9264
15	9611
15	9751
15	9930
16	171
16	2923
16	3396
16	6735
16	6760
16	7023
16	7551
16	7742
16	8215
16	8417
16	8890
16	9209
16	9286
17	351
17	4718
17	4982
17	7377
17	7911
17	8238
17	8425
17	8594
17	8689
17	8864
17	9222
17	9739
17	9806
18	744
18	860
18	4645
18	5888
18	7736
18	7781
18	8774
18	8891
18	9276
18	9497
18	9556
