1	2640
1	4495
1	4590
1	5196
1	5826
1	5961
1	7779
1	8286
1	8867
1	9331
1	9489
1	9533
1	9846
2	460
2	802
2	1739
2	2317
2	3916
2	4385
2	6172
2	6284
2	6580
2	8395
2	8744
2	9591
2	9689
3	2091
3	2527
3	3900
3	4324
3	4655
3	6722
3	6849
3	6938
3	7562
3	7732
3	9146
3	9566
3	9666
4	317
4	832
4	2114
4	3994
4	4553
4	5131
4	5475
4	6055
4	7508
4	8541
4	9133
4	9396
4	9857
5	718
5	1197
5	1991
5	2775
5	4456
5	4935
5	5478
5	6315
5	6813
5	7942
5	8001
5	8349
5	8912
6	510
6	1357
6	3073
6	4336
6	4974
6	5035
6	5738
6	7472
6	8775
6	8859
6	8890
6	9328
6	9457
7	1130
7	1274
7	3834
7	5957
7	7416
7	7433
7	8307
7	8761
7	9417
7	9481
7	9796
7	9808
7	9831
8	37
8	1321
8	1603
8	2401
8	4728
8	5253
8	5739
8	5942
8	6349
8	6480
8	8249
8	9211
8	9846
9	2606
9	4580
9	4596
9	5895
9	6052
9	6370
9	6698
9	7175
9	7782
9	7951
9	9227
9	9305
9	9688
10	1705
10	2973
10	3419
10	4407
10	6185
10	6815
10	8577
10	8832
10	8855
10	9436
10	9735
10	9903
10	9942
11	477
11	3466
11	5862
11	5945
11	6783
11	7275
11	7680
11	7697
11	9089
11	9641
11	9645
11	9697
11	9756
12	515
12	582
12	922
12	2473
12	3342
12	3714
12	3812
12	5851
12	6347
12	8060
12	8541
12	9514
12	9803
13	831
13	1179
13	2120
13	5356
13	5746
13	6699
13	6875
13	8480
13	8910
13	8968
13	9527
13	9889
13	9946
14	1975
14	5112
14	5287
14	6196
14	6254
14	6510
14	7092
14	7258
14	7958
14	8122
14	8642
14	8687
14	9819
15	2554
15	3013
15	5175
15	7562
15	7768
15	7792
15	7878
15	8546
15	8633
15	8992
15	9448
15	9478
15	9998
16	1889
16	2829
16	3343
16	3638
16	5560
16	6944
16	7111
16	7197
16	8591
16	8961
16	9269
16	9742
16	9997
17	211
17	1942
17	3049
17	3526
17	3863
17	5540
17	5742
17	7882
17	8644
17	8978
17	9016
17	9057
17	9152
18	309
18	1144
18	2340
18	2639
18	3400
18	5232
18	5997
18	7492
18	7589
18	7733
18	8034
18	8187
18	9465
19	452
19	1188
19	3423
19	7313
19	7468
19	7693
19	7719
19	7777
19	8908
19	8946
19	9180
19	9522
19	9750
20	555
20	1130
20	2282
20	3391
20	3692
20	4225
20	7132
20	7139
20	7545
20	8046
20	9387
20	9539
20	9790
21	250
21	888
21	2135
21	2458
21	3619
21	5102
21	5660
21	5914
21	7156
21	7989
21	8893
21	9467
21	9777
22	2929
22	3270
22	3402
22	4175
22	5396
22	5759
22	7301
22	7521
22	7735
22	8297
22	8444
22	8694
22	9716
23	997
23	4074
23	5582
23	6019
23	6220
23	6374
23	6903
23	7584
23	8428
23	8770
23	8780
23	8973
23	9390
24	1112
24	3352
24	5751
24	6415
24	6524
24	6985
24	7837
24	8642
24	8770
24	8878
24	9356
24	9491
24	9645
25	273
25	1397
25	2959
25	4078
25	5143
25	5345
25	7161
25	8447
25	8819
25	8932
25	8958
25	9576
25	10000
26	1537
26	1598
26	1822
26	4484
26	4508
26	4713
26	6523
26	8523
26	8697
26	8778
26	8977
26	9248
26	9528
27	445
27	4937
27	5069
27	5165
27	5484
27	6280
27	6398
27	8967
27	9275
27	9352
27	9617
27	9863
27	9871
28	905
28	1265
28	3210
28	4726
28	7352
28	7546
28	8265
28	8872
28	8990
28	9180
28	9271
28	9631
28	9856
29	2662
29	3245
29	3593
29	4911
29	5281
29	7389
29	8117
29	8264
29	8832
29	9238
29	9555
29	9720
29	9950
30	53
30	494
30	3722
30	4359
30	4505
30	5246
30	5252
30	5614
30	6642
30	8344
30	9123
30	9666
30	9931
31	196
31	1805
31	3189
31	5183
31	5426
31	6419
31	7355
31	8449
31	8727
31	9136
31	9370
31	9374
31	9396
32	267
32	4729
32	6238
32	6573
32	7111
32	7289
32	7603
32	7886
32	8034
32	8082
32	8797
32	8882
32	9629
33	443
33	1276
33	2256
33	2535
33	4042
33	5256
33	5683
33	6229
33	7015
33	7040
33	8970
33	9226
33	9458
34	809
34	2463
34	4558
34	4707
34	6063
34	6614
34	7788
34	8288
34	9262
34	9330
34	9551
34	9825
34	9989
35	816
35	4675
35	5474
35	5813
35	6106
35	6801
35	8352
35	8767
35	8834
35	8963
35	9119
35	9271
35	9772
36	2056
36	5588
36	6473
36	6664
36	6869
36	7198
36	7559
36	7731
36	9321
36	9401
36	9802
36	9807
36	9832
37	8
37	1524
37	2824
37	5418
37	6572
37	6590
37	8343
37	8581
37	8688
37	9420
37	9458
37	9568
37	9900
38	717
38	2448
38	4056
38	5413
38	5654
38	6311
38	6737
38	6922
38	7997
38	8215
38	8350
38	9224
38	9720
39	4581
39	4945
39	6437
39	7107
39	7290
39	7705
39	7974
39	8497
39	8652
39	9020
39	9126
39	9370
39	9783
40	4649
40	4741
40	5886
40	7272
40	7307
40	7414
40	8416
40	8856
40	9029
40	9234
40	9818
40	9887
40	9928
41	1677
41	2490
41	5352
41	8517
41	8533
41	8535
41	8886
41	8901
41	9254
41	9260
41	9540
41	9637
41	9855
42	942
42	3335
42	4200
42	4721
42	6182
42	7027
42	8662
42	8972
42	8998
42	8999
42	9676
42	9957
42	9973
43	348
43	1501
43	5979
43	6092
43	6320
43	6420
43	6941
43	7009
43	7519
43	7615
43	8082
43	8339
43	9206
44	3116
44	3944
44	4253
44	5099
44	6446
44	7174
44	7187
44	7703
44	7837
44	8629
44	9406
44	9719
44	9971
45	684
45	1113
45	1897
45	6082
45	6668
45	6867
45	7596
45	7744
45	8342
45	9375
45	9509
45	9879
45	9951
46	4013
46	4558
46	5033
46	5390
46	5480
46	5726
46	7697
46	8235
46	8279
46	8485
46	8977
46	9798
46	9982
47	683
47	2505
47	3285
47	4013
47	4326
47	6223
47	7363
47	7640
47	7912
47	8169
47	8604
47	9077
47	9398
48	3737
48	4841
48	5083
48	5117
48	6776
48	7844
48	8089
48	8356
48	8542
48	9136
48	9382
48	9519
48	9660
49	1482
49	4608
49	5362
49	5623
49	5799
49	7010
49	7385
49	7389
49	8183
49	8356
49	9231
49	9807
49	9819
50	170
50	607
50	3246
50	4805
50	6651
50	6659
50	6828
50	8133
50	8851
50	9453
50	9786
50	9802
50	9965
51	2258
51	3870
51	5184
51	6215
51	6579
51	6683
51	6766
51	8622
51	8694
51	9125
51	9599
51	9757
51	9785
52	542
52	1971
52	5790
52	5984
52	6841
52	6887
52	7643
52	8895
52	9181
52	9311
52	9358
52	9719
52	9905
53	30
