1	157
1	3262
1	3703
1	4648
1	4883
1	5375
1	5996
1	6154
1	6720
1	8010
1	8824
1	9626
1	9895
2	575
2	1984
2	2832
2	3180
2	5032
2	6391
2	7870
2	8415
2	8742
2	8823
2	9091
2	9160
2	9453
3	4226
3	4572
3	7708
3	7709
3	7834
3	8209
3	8255
3	8574
3	8722
3	8995
3	9206
3	9431
3	9804
4	230
4	3275
4	4834
4	4924
4	6876
4	6974
4	7752
4	8625
4	8840
4	9457
4	9753
4	9913
4	9918
5	559
5	1449
5	2376
5	5071
5	6635
5	7145
5	8129
5	8756
5	8984
5	9289
5	9862
5	9905
5	9917
6	560
6	3245
6	3995
6	5668
6	6209
6	6305
6	7345
6	8776
6	9017
6	9498
6	9675
6	9767
6	9913
7	320
7	2838
7	4761
7	4817
7	5936
7	7278
7	8133
7	8442
7	9009
7	9590
7	9616
7	9646
7	9964
8	803
8	1526
8	3952
8	4145
8	6437
8	6564
8	8832
8	8833
8	9243
8	9545
8	9546
8	9656
8	9884
9	2424
9	3152
9	5900
9	6059
9	6384
9	6412
9	7032
9	7033
9	7539
9	8502
9	8832
9	9797
9	9816
10	491
10	3295
10	3869
10	6634
10	7206
10	7622
10	8521
10	8597
10	8920
10	9093
10	9407
10	9520
10	9788
11	3814
11	4182
11	5038
11	5182
11	7056
11	7714
11	7787
11	7859
11	8276
11	8859
11	9270
11	9384
11	9389
12	1307
12	2834
12	3135
12	4344
12	7395
12	8192
12	8345
12	8537
12	8882
12	9120
12	9679
12	9936
12	9945
13	969
13	4059
13	4689
13	4727
13	4761
13	7654
13	8528
13	8875
13	8995
13	9032
13	9616
13	9880
13	9966
14	498
14	2806
14	4358
14	7508
14	7594
14	7790
14	8270
14	8283
14	8784
14	8888
14	9043
14	9177
14	9689
15	2232
15	2519
15	6594
15	6914
15	7155
15	7677
15	7941
15	8221
15	8501
15	8560
15	9649
15	9669
15	9847
16	3705
16	4319
16	4709
16	5654
16	6585
16	6735
16	7047
16	7298
16	7835
16	8283
16	8530
16	9521
16	9765
17	92
17	1399
17	1532
17	1688
17	2230
17	3740
17	4370
17	5563
17	5565
17	5658
17	6430
17	8717
17	9622
18	1102
18	1860
18	2940
18	4325
18	4397
18	4425
18	6867
18	7724
18	8035
18	8561
18	8619
18	8625
18	9280
19	383
19	1715
19	3375
19	3395
19	5193
19	6135
19	7059
19	7961
19	8972
19	9186
19	9206
19	9533
19	9922
20	51
20	609
20	1501
20	1754
20	3094
20	3546
20	4722
20	6713
20	6869
20	8794
20	8799
20	8880
20	8964
21	300
21	2497
21	2776
21	3811
21	5290
21	6028
21	7146
21	7183
21	8674
21	9093
21	9500
21	9809
21	9954
22	549
22	3615
22	3778
22	4563
22	4916
22	5780
22	6173
22	6944
22	8187
22	8217
22	8751
22	9503
22	9654
23	1796
23	5780
23	6566
23	7662
23	8535
23	8751
23	8781
23	9032
23	9411
23	9582
23	9787
23	9957
23	9983
24	32
24	1332
24	5798
24	6001
24	7398
24	7465
24	8378
24	8396
24	8554
24	8621
24	8869
24	9010
24	9461
25	537
25	1003
25	1205
25	3534
25	4474
25	6008
25	6696
25	7072
25	8142
25	8260
25	8324
25	8794
25	9892
26	1133
26	4931
26	5435
26	5556
26	7524
26	7832
26	7844
26	7926
26	8935
26	9027
26	9192
26	9550
26	9645
27	2650
27	2798
27	3002
27	3122
27	3905
27	6314
27	6479
27	8076
27	8173
27	8511
27	8636
27	9434
27	9845
28	1886
28	5014
28	5033
28	5843
28	6719
28	7337
28	7442
28	7467
28	7856
28	8569
28	8662
28	9072
28	9935
29	4164
29	5678
29	6173
29	7440
29	8093
29	8420
29	8528
29	8543
29	8792
29	8856
29	9236
29	9956
29	9964
30	1664
30	5267
30	5854
30	7974
30	8047
30	8179
30	8507
30	8774
30	9194
30	9288
30	9443
30	9657
30	9785
31	962
31	1579
31	6567
31	6699
31	6977
31	7459
31	8644
31	8857
31	9019
31	9391
31	9434
31	9511
31	9724
32	24
32	2957
32	3442
32	4600
32	5166
32	5350
32	7049
32	7202
32	8917
32	9468
32	9595
32	9678
32	9747
33	1278
33	2535
33	3150
33	3262
33	4186
33	6124
33	6198
33	8311
33	8800
33	9234
33	9748
33	9832
33	9895
34	310
34	1762
34	6170
34	6930
34	8083
34	8658
34	8886
34	8927
34	8933
34	9194
34	9367
34	9774
34	9856
35	4583
35	4989
35	5311
35	5320
35	5904
35	6042
35	6190
35	6523
35	7288
35	7972
35	8102
35	8970
35	9588
36	2259
36	2561
36	3402
36	3474
36	5298
36	5476
36	5809
36	6091
36	6275
36	6851
36	7365
36	8507
36	8923
37	2811
37	4190
37	5189
37	5434
37	6549
37	7680
37	8983
37	9125
37	9241
37	9569
37	9611
37	9806
37	9855
38	702
38	6060
38	6189
38	6451
38	7270
38	7780
38	7936
38	8345
38	8895
38	9347
38	9390
38	9424
38	9919
39	3893
39	4587
39	5786
39	6204
39	6653
39	7313
39	7495
39	7552
39	8031
39	8408
39	9036
39	9696
39	9926
40	1523
40	2506
40	2574
40	3142
40	5136
40	6419
40	6559
40	6912
40	7623
40	7716
40	8244
40	8928
40	9821
41	231
41	3808
41	4348
41	6349
41	6619
41	6734
41	7338
41	7522
41	8514
41	8560
41	9230
41	9695
41	9850
42	1429
42	2277
42	2655
42	3945
42	6757
42	7965
42	8383
42	8496
42	8728
42	9006
42	9406
42	9439
42	9567
43	170
43	2197
43	2856
43	3212
43	3802
43	6598
43	6625
43	7171
43	9013
43	9236
43	9395
